entry_index,record_start_hex,id_offset_hex,value,u32_00,u32_04,u32_08,u32_0c,u32_10,u32_14,u32_18,u32_1c,u32_20,u32_24,u32_28,u32_2c,u32_30,u32_34,u32_38,u32_3c
84,0x8a7c,0x8a9c,26,26,17611,4,17618,0,1022739087,1107296256,1108344832,26,17611,3,17611,17611,1036831949,1107296256,1108344832
84,0x8a9c,0x8abc,26,26,17611,3,17611,17611,1036831949,1107296256,1108344832,26,17611,5,17611,17611,1036831949,1109393408,1110441984
84,0x8abc,0x8adc,26,26,17611,5,17611,17611,1036831949,1109393408,1110441984,26,17611,6,17618,0,1022739087,1109393408,1110441984
84,0x8adc,0x8afc,26,26,17611,6,17618,0,1022739087,1109393408,1110441984,26,17611,8,17618,0,1022739087,1112014848,1113063424
84,0x8afc,0x8b1c,26,26,17611,8,17618,0,1022739087,1112014848,1113063424,26,17611,7,17611,17611,1036831949,1112014848,1113063424
84,0x8b1c,0x8b3c,26,26,17611,7,17611,17611,1036831949,1112014848,1113063424,26,17611,9,17003,17610,0,1117782016,1118306304
84,0x8b3c,0x8b5c,26,26,17611,9,17003,17610,0,1117782016,1118306304,26,17615,0,17616,17611,0,0,1084227584
84,0x8b5c,0x8b7c,26,26,17615,0,17616,17611,0,0,1084227584,26,17615,1,17615,17611,1065353216,1116995584,1117650944
84,0x8b7c,0x8b9c,26,26,17615,1,17615,17611,1065353216,1116995584,1117650944,26,17620,0,17621,17611,0,0,1084227584
84,0x8b9c,0x8bbc,26,26,17620,0,17621,17611,0,0,1084227584,26,17620,1,17622,17611,1050253722,1092616192,1097859072
84,0x8bbc,0x8bdc,26,26,17620,1,17622,17611,1050253722,1092616192,1097859072,26,17620,2,17622,17611,1050253722,1109131264,1110441984
84,0x8bdc,0x8bfc,26,26,17620,2,17622,17611,1050253722,1109131264,1110441984,26,17620,3,17622,17611,1050253722,1114636288,1115815936
84,0x8bfc,0x8c1c,26,26,17620,3,17622,17611,1050253722,1114636288,1115815936,26,17620,4,17620,17611,1065353216,1121058816,1121714176
84,0x8c1c,0x8c3c,26,26,17620,4,17620,17611,1065353216,1121058816,1121714176,26,17640,2,65,17640,0,1110441984,1113063424
84,0x93a0,0x93c0,26,1,0,0,0,17615,2,17616,1103626240,26,0,0,0,17615,0,17615,1116340224
84,0x93c0,0x93e0,26,26,0,0,0,17615,0,17615,1116340224,26,0,0,0,17620,0,17620,1092616192
84,0x93e0,0x9400,26,26,0,0,0,17620,0,17620,1092616192,26,0,0,0,17620,1,17620,1109131264
84,0x9400,0x9420,26,26,0,0,0,17620,1,17620,1109131264,26,0,0,0,17620,2,17620,1114636288
84,0x9420,0x9440,26,26,0,0,0,17620,2,17620,1114636288,26,0,0,0,17620,3,17621,1120141312
84,0x9440,0x9460,26,26,0,0,0,17620,3,17621,1120141312,26,0,0,0,17620,4,301,1092616192
84,0x18880,0x188a0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
84,0x1d2e0,0x1d300,308,17656,3212836864,574,523,0,0,0,0,308,0,0,0,0,0,0,3212836864
85,0x1184,0x11a4,911,903,0,18707,18708,907,0,18708,18701,911,0,18701,18710,940,0,18710,18720
85,0xa1b8,0xa1d8,26,16,63,1065353216,1084227584,1106771968,1,18166,0,26,15,1065353216,1065353216,3212836864,1,18167,0
85,0xb0f0,0xb110,26,1,0,0,0,18729,1,18728,1102053376,26,0,0,0,18730,0,18720,1105723392
85,0x1f480,0x1f4a0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
86,0x9358,0x9378,26,0,0,19,0,0,0,19161,0,26,15,1065353216,1065353216,3212836864,1,19162,0
86,0x93b8,0x93d8,26,27,15,1065353216,3212836864,1092616192,1,19166,0,26,15,1065353216,1065353216,3212836864,1,19167,0
86,0xa030,0xa050,26,1,0,0,0,19800,0,19800,0,26,0,0,0,19801,0,19802,0
86,0xa510,0xa530,26,4294967295,0,0,0,19850,0,19850,1112539136,26,0,0,0,19850,1,19852,1127612416
86,0xa530,0xa550,26,26,0,0,0,19850,1,19852,1127612416,26,0,0,0,19853,0,19850,1112539136
86,0xa550,0xa570,26,26,0,0,0,19853,0,19850,1112539136,26,0,0,0,19853,1,19856,1127612416
86,0xa570,0xa590,26,26,0,0,0,19853,1,19856,1127612416,26,0,0,0,19860,0,19860,1117126656
86,0x1a870,0x1a890,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
87,0x9b88,0x9ba8,26,0,0,41,0,0,0,20161,0,26,15,1065353216,1065353216,3212836864,1,20162,0
87,0x9be8,0x9c08,26,27,15,1065353216,3212836864,1092616192,1,20166,0,26,15,1065353216,1065353216,3212836864,1,20167,0
87,0x9d3c,0x9d5c,26,1,20650,0,20650,20520,1036831949,1109655552,1114374144,26,20651,1,20652,20520,0,0,1084227584
87,0x9d5c,0x9d7c,26,26,20651,1,20652,20520,0,0,1084227584,26,20651,0,20651,2,1065353216,1121058816,1121714176
87,0x9d7c,0x9d9c,26,26,20651,0,20651,2,1065353216,1121058816,1121714176,26,20653,0,20650,20520,1036831949,1109655552,1114374144
87,0x9d9c,0x9dbc,26,26,20653,0,20650,20520,1036831949,1109655552,1114374144,26,20655,1,20656,2,1065353216,0,1084227584
87,0x9dbc,0x9ddc,26,26,20655,1,20656,2,1065353216,0,1084227584,26,20655,0,20655,2,1073741824,1116209152,1116864512
87,0x9ddc,0x9dfc,26,26,20655,0,20655,2,1073741824,1116209152,1116864512,26,20659,0,20661,2,0,0,1084227584
87,0x9dfc,0x9e1c,26,26,20659,0,20661,2,0,0,1084227584,26,20659,1,20659,2,1048911544,3212836864,3212836864
87,0x9e1c,0x9e3c,26,26,20659,1,20659,2,1048911544,3212836864,3212836864,26,20660,0,20662,2,0,0,1084227584
87,0x9e3c,0x9e5c,26,26,20660,0,20662,2,0,0,1084227584,26,20660,1,20660,2,1073741824,1120010240,1120403456
87,0x9e5c,0x9e7c,26,26,20660,1,20660,2,1073741824,1120010240,1120403456,26,20700,0,20700,20700,1065353216,1104150528,1106771968
87,0xaa00,0xaa20,26,1,0,0,0,20655,0,20655,1115684864,26,0,0,0,20655,10,20000,0
87,0x1cc90,0x1ccb0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
87,0x214d0,0x214f0,26,0,0,0,0,0,0,0,0,26,0,0,0,559,0,0,505338
88,0x1104,0x1124,911,903,0,21615,21620,907,0,21620,21601,911,0,21601,21650,940,0,21650,21660
88,0x9f78,0x9f98,26,27,63,1065353216,3212836864,1092616192,1,21166,0,26,15,1065353216,1065353216,3212836864,1,21167,0
88,0xa2cc,0xa2ec,26,1,21590,0,21590,21590,1045220557,1105723392,1108344832,26,21591,0,21591,21590,1053609165,0,1109917696
88,0xa2ec,0xa30c,26,26,21591,0,21591,21590,1053609165,0,1109917696,26,21591,1,21592,21590,1053609165,1109917696,1112014848
88,0xa30c,0xa32c,26,26,21591,1,21592,21590,1053609165,1109917696,1112014848,26,21600,0,21600,21600,1065353216,1097859072,1099956224
88,0xa4ac,0xa4cc,26,1,21685,0,21686,21685,1045220557,1106247680,3212836864,26,21686,1,21688,21686,1028443341,3212836864,3212836864
88,0xa4cc,0xa4ec,26,26,21686,1,21688,21686,1028443341,3212836864,3212836864,26,21686,0,21687,21685,1050253722,3212836864,3212836864
88,0xa4ec,0xa50c,26,26,21686,0,21687,21685,1050253722,3212836864,3212836864,26,21687,0,21691,21685,1056964608,0,1101004800
88,0xa50c,0xa52c,26,26,21687,0,21691,21685,1056964608,0,1101004800,26,21687,1,21689,21685,1050253722,1101004800,1103101952
88,0xa52c,0xa54c,26,26,21687,1,21689,21685,1050253722,1101004800,1103101952,26,21691,1,21688,21686,1028443341,3212836864,3212836864
88,0xa54c,0xa56c,26,26,21691,1,21688,21686,1028443341,3212836864,3212836864,26,21691,0,21687,21685,1050253722,3212836864,3212836864
88,0xa56c,0xa58c,26,26,21691,0,21687,21685,1050253722,3212836864,3212836864,26,21692,0,21691,21685,1056964608,0,1101004800
88,0xa58c,0xa5ac,26,26,21692,0,21691,21685,1056964608,0,1101004800,26,21692,1,21692,21686,1058642330,1101004800,1103101952
88,0xa5ac,0xa5cc,26,26,21692,1,21692,21686,1058642330,1101004800,1103101952,26,21693,1,21688,21686,1028443341,3212836864,3212836864
88,0xa5cc,0xa5ec,26,26,21693,1,21688,21686,1028443341,3212836864,3212836864,26,21693,0,21687,21685,1050253722,3212836864,3212836864
88,0xa5ec,0xa60c,26,26,21693,0,21687,21685,1050253722,3212836864,3212836864,26,21694,0,21686,21685,1045220557,1106247680,3212836864
88,0xa60c,0xa62c,26,26,21694,0,21686,21685,1045220557,1106247680,3212836864,26,21695,1,21688,21686,1028443341,3212836864,3212836864
88,0xa62c,0xa64c,26,26,21695,1,21688,21686,1028443341,3212836864,3212836864,26,21695,0,21687,21685,1050253722,3212836864,3212836864
88,0xa64c,0xa66c,26,26,21695,0,21687,21685,1050253722,3212836864,3212836864,26,21699,0,21691,21685,1034147594,0,1104150528
88,0xa66c,0xa68c,26,26,21699,0,21691,21685,1034147594,0,1104150528,26,21699,1,21689,21685,1034147594,1104150528,1105199104
88,0xa68c,0xa6ac,26,26,21699,1,21689,21685,1034147594,1104150528,1105199104,26,21701,0,21701,21701,1045220557,3212836864,3212836864
88,0xb1d0,0xb1f0,26,22,0,0,0,21590,0,21590,1117126656,26,0,0,0,21591,0,21590,1109917696
88,0xb1f0,0xb210,26,26,0,0,0,21591,0,21590,1109917696,26,0,0,0,21600,0,350,1097859072
88,0x1e8a0,0x1e8c0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
89,0x9e18,0x9e38,26,27,63,1065353216,3212836864,1092616192,1,22166,0,26,15,1065353216,1065353216,3212836864,1,22167,0
89,0x1c7d0,0x1c7f0,26,0,4294967295,2,4294967295,4294967295,4294967295,4294967295,0,26,1092616192,107,106,4294967295,3212836864,3212836864,3212836864
89,0x1dc70,0x1dc90,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
90,0x1154,0x1174,911,903,0,23707,23708,907,0,23708,23702,911,0,23703,23710,940,0,23710,23720
90,0xb918,0xb938,26,0,0,81,0,0,0,23161,0,26,15,1065353216,1065353216,3212836864,1,23162,0
90,0xb978,0xb998,26,27,15,1065353216,3212836864,1092616192,1,23166,0,26,15,1065353216,1065353216,3212836864,1,23167,0
90,0xba18,0xba38,292,23480,23480,1065353216,1102577664,3212836864,1,23485,1,292,23400,1045220557,1121452032,1122238464,0,23485,0
90,0xba38,0xba58,292,292,23400,1045220557,1121452032,1122238464,0,23485,0,292,23400,1034147594,1109393408,1118830592,1,23486,1
90,0xc610,0xc630,26,1,0,0,0,23390,1,23529,1092616192,26,0,0,0,23480,0,23833,0
90,0xdf70,0xdf90,26,1,0,0,0,23840,1,23523,1092616192,26,0,0,0,23840,2,23840,1110441984
90,0xdf90,0xdfb0,26,26,0,0,0,23840,2,23840,1110441984,26,0,0,0,23841,0,23300,0
90,0xdfd0,0xdff0,26,0,0,0,0,23842,2,23840,1110441984,26,0,0,0,23842,0,23400,0
90,0xe010,0xe030,26,1,0,0,0,23842,1,23523,1092616192,26,0,0,0,23843,0,23400,0
90,0xe050,0xe070,26,1,0,0,0,23843,1,23523,1092616192,26,0,0,0,23843,2,23848,1110441984
90,0xe070,0xe090,26,26,0,0,0,23843,2,23848,1110441984,26,0,0,0,23845,0,23843,0
90,0x214a0,0x214c0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
90,0x2ff98,0x2ffb8,26,1115422720,1120403456,61,0,0,0,23480,0,26,23485,23481,0,26,23486,23500,0
90,0x2ffa8,0x2ffc8,26,0,0,23480,0,26,23485,23481,0,26,23486,23500,0,26,23650,23501,0
90,0x2ffb8,0x2ffd8,26,26,23485,23481,0,26,23486,23500,0,26,23650,23501,0,26,23651,23502,0
90,0x2ffc8,0x2ffe8,26,26,23486,23500,0,26,23650,23501,0,26,23651,23502,0,26,23652,23505,0
90,0x2ffd8,0x2fff8,26,26,23650,23501,0,26,23651,23502,0,26,23652,23505,0,26,23653,23506,0
90,0x2ffe8,0x30008,26,26,23651,23502,0,26,23652,23505,0,26,23653,23506,0,26,23653,23507,0
90,0x2fff8,0x30018,26,26,23652,23505,0,26,23653,23506,0,26,23653,23507,0,26,23655,23510,0
90,0x30008,0x30028,26,26,23653,23506,0,26,23653,23507,0,26,23655,23510,0,26,23656,23520,0
90,0x30018,0x30038,26,26,23653,23507,0,26,23655,23510,0,26,23656,23520,0,26,23657,23530,0
90,0x30028,0x30048,26,26,23655,23510,0,26,23656,23520,0,26,23657,23530,0,26,23658,23540,0
90,0x30038,0x30058,26,26,23656,23520,0,26,23657,23530,0,26,23658,23540,0,26,23659,23610,0
90,0x30048,0x30068,26,26,23657,23530,0,26,23658,23540,0,26,23659,23610,0,26,23660,23611,0
90,0x30058,0x30078,26,26,23658,23540,0,26,23659,23610,0,26,23660,23611,0,26,23661,23613,0
90,0x30068,0x30088,26,26,23659,23610,0,26,23660,23611,0,26,23661,23613,0,26,23662,23615,0
90,0x30078,0x30098,26,26,23660,23611,0,26,23661,23613,0,26,23662,23615,0,26,23665,23620,0
90,0x30088,0x300a8,26,26,23661,23613,0,26,23662,23615,0,26,23665,23620,0,26,23670,23621,0
90,0x30098,0x300b8,26,26,23662,23615,0,26,23665,23620,0,26,23670,23621,0,26,23671,23625,0
90,0x300a8,0x300c8,26,26,23665,23620,0,26,23670,23621,0,26,23671,23625,0,26,23675,23627,0
90,0x300b8,0x300d8,26,26,23670,23621,0,26,23671,23625,0,26,23675,23627,0,26,23676,23630,0
90,0x300c8,0x300e8,26,26,23671,23625,0,26,23675,23627,0,26,23676,23630,0,26,23680,23631,0
90,0x300d8,0x300f8,26,26,23675,23627,0,26,23676,23630,0,26,23680,23631,0,26,23681,23635,0
90,0x300e8,0x30108,26,26,23676,23630,0,26,23680,23631,0,26,23681,23635,0,26,23685,23637,0
90,0x300f8,0x30118,26,26,23680,23631,0,26,23681,23635,0,26,23685,23637,0,26,23686,23640,0
90,0x30108,0x30128,26,26,23681,23635,0,26,23685,23637,0,26,23686,23640,0,26,23690,23642,0
90,0x30118,0x30138,26,26,23685,23637,0,26,23686,23640,0,26,23690,23642,0,26,23691,23643,0
90,0x30128,0x30148,26,26,23686,23640,0,26,23690,23642,0,26,23691,23643,0,26,23691,23645,0
90,0x30138,0x30158,26,26,23690,23642,0,26,23691,23643,0,26,23691,23645,0,26,23695,23646,0
90,0x30148,0x30168,26,26,23691,23643,0,26,23691,23645,0,26,23695,23646,0,26,23695,23647,0
90,0x30158,0x30178,26,26,23691,23645,0,26,23695,23646,0,26,23695,23647,0,26,23690,23700,0
90,0x30168,0x30188,26,26,23695,23646,0,26,23695,23647,0,26,23690,23700,0,26,23770,23701,0
90,0x30178,0x30198,26,26,23695,23647,0,26,23690,23700,0,26,23770,23701,0,26,23770,23702,0
90,0x30188,0x301a8,26,26,23690,23700,0,26,23770,23701,0,26,23770,23702,0,26,23772,23703,0
90,0x30198,0x301b8,26,26,23770,23701,0,26,23770,23702,0,26,23772,23703,0,26,23772,23705,0
90,0x301a8,0x301c8,26,26,23770,23702,0,26,23772,23703,0,26,23772,23705,0,26,23775,23706,0
90,0x301b8,0x301d8,26,26,23772,23703,0,26,23772,23705,0,26,23775,23706,0,26,23776,23707,0
90,0x301c8,0x301e8,26,26,23772,23705,0,26,23775,23706,0,26,23776,23707,0,26,23777,23708,0
90,0x301d8,0x301f8,26,26,23775,23706,0,26,23776,23707,0,26,23777,23708,0,26,23778,23711,0
90,0x301e8,0x30208,26,26,23776,23707,0,26,23777,23708,0,26,23778,23711,0,26,23779,23720,0
90,0x301f8,0x30218,26,26,23777,23708,0,26,23778,23711,0,26,23779,23720,0,26,23780,23721,0
90,0x30208,0x30228,26,26,23778,23711,0,26,23779,23720,0,26,23780,23721,0,26,23781,23725,0
90,0x30218,0x30238,26,26,23779,23720,0,26,23780,23721,0,26,23781,23725,0,26,23782,23730,0
90,0x30228,0x30248,26,26,23780,23721,0,26,23781,23725,0,26,23782,23730,0,26,23783,23731,0
90,0x30238,0x30258,26,26,23781,23725,0,26,23782,23730,0,26,23783,23731,0,26,23784,23733,0
90,0x30248,0x30268,26,26,23782,23730,0,26,23783,23731,0,26,23784,23733,0,26,23783,23734,0
90,0x30258,0x30278,26,26,23783,23731,0,26,23784,23733,0,26,23783,23734,0,26,23798,23735,0
90,0x30268,0x30288,26,26,23784,23733,0,26,23783,23734,0,26,23798,23735,0,26,23785,23736,0
90,0x30278,0x30298,26,26,23783,23734,0,26,23798,23735,0,26,23785,23736,0,26,23786,23740,0
90,0x30288,0x302a8,26,26,23798,23735,0,26,23785,23736,0,26,23786,23740,0,26,23787,23741,0
90,0x30298,0x302b8,26,26,23785,23736,0,26,23786,23740,0,26,23787,23741,0,26,23788,23742,0
90,0x302a8,0x302c8,26,26,23786,23740,0,26,23787,23741,0,26,23788,23742,0,26,23789,23750,0
90,0x302b8,0x302d8,26,26,23787,23741,0,26,23788,23742,0,26,23789,23750,0,26,23790,23751,0
90,0x302c8,0x302e8,26,26,23788,23742,0,26,23789,23750,0,26,23790,23751,0,26,23791,23755,0
90,0x302d8,0x302f8,26,26,23789,23750,0,26,23790,23751,0,26,23791,23755,0,26,23792,23760,0
90,0x302e8,0x30308,26,26,23790,23751,0,26,23791,23755,0,26,23792,23760,0,26,23793,23761,0
90,0x302f8,0x30318,26,26,23791,23755,0,26,23792,23760,0,26,23793,23761,0,26,23794,23762,0
90,0x30308,0x30328,26,26,23792,23760,0,26,23793,23761,0,26,23794,23762,0,26,23795,23763,0
90,0x30318,0x30338,26,26,23793,23761,0,26,23794,23762,0,26,23795,23763,0,26,23796,23765,0
90,0x30328,0x30348,26,26,23794,23762,0,26,23795,23763,0,26,23796,23765,0,26,23797,23860,0
90,0x30338,0x30358,26,26,23795,23763,0,26,23796,23765,0,26,23797,23860,0,26,23855,23940,0
91,0xa388,0xa3a8,26,27,63,1065353216,3212836864,1092616192,1,24166,0,26,15,1065353216,1065353216,3212836864,1,24167,0
91,0xb4a0,0xb4c0,26,1,0,0,0,24810,0,27537,1092616192,26,0,0,0,24810,4,27499,1117782016
91,0x1e050,0x1e070,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
92,0x8238,0x8258,26,0,0,65,0,0,0,25161,0,26,15,1065353216,1065353216,3212836864,1,25162,0
92,0x8298,0x82b8,26,27,15,1065353216,3212836864,1092616192,1,25166,0,26,15,1065353216,1065353216,3212836864,1,25167,0
92,0xc4b8,0xc4d8,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
92,0x17bf0,0x17c10,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
93,0x9548,0x9568,26,0,0,85,0,0,0,26161,0,26,15,1065353216,1065353216,3212836864,1,26162,0
93,0x95a8,0x95c8,26,27,15,1065353216,3212836864,1092616192,1,26166,0,26,15,1065353216,1065353216,3212836864,1,26167,0
93,0x1ccc0,0x1cce0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
94,0x8ab8,0x8ad8,26,0,0,68,0,0,0,27160,0,26,15,1065353216,1102577664,3212836864,1,27161,0
94,0x8ad8,0x8af8,26,26,15,1065353216,1102577664,3212836864,1,27161,0,26,15,1065353216,1065353216,3212836864,1,27162,0
94,0x8b38,0x8b58,26,27,15,1065353216,3212836864,1092616192,1,27165,0,26,15,1065353216,1102577664,3212836864,1,27166,0
94,0x8b58,0x8b78,26,26,15,1065353216,1102577664,3212836864,1,27166,0,26,15,1065353216,1065353216,3212836864,1,27167,0
94,0x8dac,0x8dcc,26,25,27641,0,27641,0,1008981770,3212836864,3212836864,26,27643,0,27642,0,0,0,1084227584
94,0x8dcc,0x8dec,26,26,27643,0,27642,0,0,0,1084227584,26,27643,2,27645,27640,1050253722,1086324736,3212836864
94,0x8dec,0x8e0c,26,26,27643,2,27645,27640,1050253722,1086324736,3212836864,26,27644,0,27643,0,1065353216,0,1114636288
94,0x8e0c,0x8e2c,26,26,27644,0,27643,0,1065353216,0,1114636288,26,27644,1,27640,27640,1065353216,1115160576,1116471296
94,0x8e2c,0x8e4c,26,26,27644,1,27640,27640,1065353216,1115160576,1116471296,26,27644,2,27644,0,1065353216,1123418112,1124073472
94,0x8e4c,0x8e6c,26,26,27644,2,27644,0,1065353216,1123418112,1124073472,26,27644,3,27646,6,1065353216,1115160576,1116471296
94,0x19970,0x19990,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
95,0x1134,0x1154,911,903,0,28707,28708,907,0,28708,28701,911,0,28701,28710,940,0,28710,28720
95,0x9a58,0x9a78,26,16,63,1065353216,1084227584,1106771968,1,28166,0,26,15,1065353216,1065353216,3212836864,1,28167,0
95,0x1cad0,0x1caf0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
96,0x1d5f0,0x1d610,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
97,0xbc48,0xbc68,26,0,0,92,0,0,0,30161,0,26,15,1065353216,1065353216,3212836864,1,30162,0
97,0xbca8,0xbcc8,26,27,15,1065353216,3212836864,1092616192,1,30165,0,26,15,1065353216,1065353216,3212836864,1,30166,0
97,0xbd08,0xbd28,26,27,15,1065353216,3212836864,1092616192,1,30171,0,26,15,1065353216,1065353216,3212836864,1,30172,0
97,0xbd68,0xbd88,26,27,15,1065353216,3212836864,1092616192,1,30175,0,26,15,1065353216,1065353216,3212836864,1,30176,0
97,0xc7a8,0xc7c8,26,30616,30616,1065353216,1103101952,1105723392,1,719166,0,26,15,1065353216,1065353216,3212836864,1,408,0
97,0x25190,0x251b0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
98,0x8b28,0x8b48,26,0,0,87,0,0,0,31161,0,26,15,1065353216,1065353216,3212836864,1,31162,0
98,0x8ba8,0x8bc8,26,31601,31601,0,0,1106247680,1,31166,0,26,15,1065353216,1065353216,3212836864,1,31167,0
98,0x19ea0,0x19ec0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
99,0x9f48,0x9f68,26,0,0,96,0,0,0,32160,0,26,15,1065353216,1103626240,3212836864,1,32161,0
99,0x9f68,0x9f88,26,26,15,1065353216,1103626240,3212836864,1,32161,0,26,15,1065353216,1065353216,3212836864,1,32162,0
99,0x9fe8,0xa008,26,27,15,1065353216,3212836864,1092616192,1,32165,0,26,15,1065353216,1103626240,3212836864,1,32166,0
99,0xa008,0xa028,26,26,15,1065353216,1103626240,3212836864,1,32166,0,26,15,1065353216,3212836864,3212836864,2,32167,0
99,0xa068,0xa088,26,27,15,1065353216,3212836864,1092616192,1,32170,0,26,15,1065353216,1065353216,3212836864,1,32171,0
99,0x1d9a0,0x1d9c0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
100,0x8968,0x8988,26,0,0,58,0,0,0,33161,0,26,15,1065353216,1065353216,3212836864,1,33162,0
100,0x89c8,0x89e8,26,27,15,1065353216,3212836864,1092616192,1,33166,0,26,15,1065353216,1065353216,3212836864,1,33167,0
100,0xd338,0xd358,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
100,0x19450,0x19470,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
101,0x10f4,0x1114,911,903,0,34677,34720,907,0,34678,34701,911,0,34670,34725,940,0,34680,34730
101,0xc608,0xc628,26,16,63,1065353216,1084227584,1106771968,1,34166,0,26,15,1065353216,1065353216,3212836864,1,34167,0
101,0x14218,0x14238,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
101,0x264d0,0x264f0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
102,0xa158,0xa178,26,27,63,1065353216,3212836864,1092616192,1,35166,0,26,15,1065353216,1065353216,3212836864,1,35167,0
102,0xb4d0,0xb4f0,26,1,0,0,0,35810,0,35922,0,26,0,0,0,35811,0,35923,0
102,0xb4f0,0xb510,26,26,0,0,0,35811,0,35923,0,26,0,0,0,35815,1,35920,1131937792
102,0xb530,0xb550,26,1,0,0,0,35815,0,35922,0,26,0,0,0,35820,0,35925,1127481344
102,0x1dfc0,0x1dfe0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
103,0x1164,0x1184,911,903,0,36657,36658,907,0,36658,36651,911,0,36651,36660,940,0,36660,36670
103,0xb418,0xb438,26,16,63,1065353216,1084227584,1106771968,1,36166,0,26,15,1065353216,1065353216,3212836864,1,36167,0
103,0xc7d0,0xc7f0,26,1,0,0,0,36640,0,36645,0,26,0,0,0,36643,0,360,0
103,0xcd10,0xcd30,26,1,0,0,0,36750,0,36645,0,26,0,0,0,36752,0,360,0
103,0xcd90,0xcdb0,26,1,0,0,0,36760,1,36762,0,26,0,0,0,36760,4,36766,0
103,0xd030,0xd050,26,1,0,0,0,36810,0,35921,0,26,0,0,0,36811,0,35923,0
103,0xd050,0xd070,26,26,0,0,0,36811,0,35923,0,26,0,0,0,36815,1,35920,1131937792
103,0xd090,0xd0b0,26,1,0,0,0,36815,0,35921,0,26,0,0,0,36820,0,36820,0
103,0x21bb0,0x21bd0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
104,0x1174,0x1194,911,903,0,37667,37668,907,0,37668,37661,911,0,37661,37670,940,0,37670,37680
104,0xb048,0xb068,26,16,63,1065353216,1084227584,1106771968,1,37166,0,26,15,1065353216,1065353216,3212836864,1,37167,0
104,0xb53c,0xb55c,26,1,37710,0,37710,37710,1065353216,1099956224,1106247680,26,37713,0,37710,37710,1020054733,1099956224,1106247680
104,0xb55c,0xb57c,26,26,37713,0,37710,37710,1020054733,1099956224,1106247680,26,37714,0,37710,37710,1065353216,1099956224,1106247680
104,0xb57c,0xb59c,26,26,37714,0,37710,37710,1065353216,1099956224,1106247680,26,37721,0,37720,35760,1068289229,0,3212836864
104,0xb79c,0xb7bc,26,1,37820,0,37821,37690,0,1116995584,1117519872,26,37821,1,37823,37821,1041865114,1116471296,1124859904
104,0xb7dc,0xb7fc,26,1,37821,0,37822,37690,1041865114,1116471296,1124859904,26,37821,2,37824,37821,1041865114,1124859904,1125515264
104,0xb81c,0xb83c,26,1,37821,3,37825,37821,1050253722,1126563840,1127088128,26,37824,0,37821,37690,0,1116995584,1117519872
104,0xb83c,0xb85c,26,26,37824,0,37821,37690,0,1116995584,1117519872,26,37825,1,37823,37821,1041865114,1116471296,1124859904
